antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset([u'Microsoft.Network/publicIPAddresses']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.479015918958032,0.114327062228654,0.108538350217077,0.226586102719033,1.98191135416268,0.053773867441846,1.14514743125904
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.124457308248915,0.108538350217077,0.25,2.00872093023256,0.054504786577895,1.16739025566811
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups'])",0.393632416787265,0.143270622286541,0.108538350217077,0.275735294117647,1.92457664884135,0.05214238891181,1.18289538445716
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])",0.321273516642547,0.154848046309696,0.108538350217077,0.337837837837838,2.18173781257893,0.058789773833933,1.27635193006291
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkSecurityGroups'])",0.312590448625181,0.151953690303907,0.108538350217077,0.347222222222222,2.28505291005291,0.061039077994727,1.2991347723004
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkSecurityGroups']),0.293777134587554,0.172214182344428,0.108538350217077,0.369458128078818,2.14534089497868,0.057945761192592,1.31281657018813
frozenset([u'Microsoft.Network/networkSecurityGroups']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.172214182344428,0.293777134587554,0.108538350217077,0.630252100840336,2.14534089497868,0.057945761192592,1.9100118405473
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.154848046309696,0.321273516642547,0.108538350217077,0.700934579439252,2.18173781257893,0.058789773833933,2.26949167872648
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkSecurityGroups'])","frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.151953690303907,0.312590448625181,0.108538350217077,0.714285714285714,2.28505291005291,0.061039077994727,2.40593342981187
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.143270622286541,0.393632416787265,0.108538350217077,0.757575757575758,1.92457664884136,0.05214238891181,2.50126628075253
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])",0.124457308248915,0.434153400868307,0.108538350217077,0.872093023255814,2.00872093023256,0.054504786577895,4.42389159321142
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/virtualNetworks']),0.115774240231548,0.481910274963821,0.108538350217077,0.9375,1.94538288288288,0.052745554273364,8.28943560057887
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/publicIPAddresses']),0.114327062228654,0.479015918958032,0.108538350217077,0.949367088607595,1.98191135416268,0.053773867441846,10.2894356005789
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.114327062228654,0.107091172214182,0.222222222222222,1.94374120956399,0.051995786219766,1.13872234856316
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.114327062228654,0.107091172214182,0.222222222222222,1.94374120956399,0.051995786219766,1.13872234856316
frozenset([u'Microsoft.Network/publicIPAddresses']),"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.479015918958032,0.107091172214182,0.107091172214182,0.223564954682779,2.08761329305136,0.055792795943713,1.15001098053349
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.114327062228654,0.107091172214182,0.246666666666667,2.15755274261603,0.05745568933633,1.1756720412894
frozenset([u'Microsoft.Network/networkInterfaces']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.108538350217077,0.107091172214182,0.246666666666667,2.27262222222222,0.059968878342803,1.18335617227822
frozenset([u'Microsoft.Network/networkInterfaces']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.114327062228654,0.107091172214182,0.246666666666667,2.15755274261603,0.05745568933633,1.1756720412894
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.402315484804631,0.114327062228654,0.107091172214182,0.266187050359712,2.32829432656407,0.061095624747372,1.20694645441389
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups'])",0.393632416787265,0.136034732272069,0.107091172214182,0.272058823529412,1.99992177722153,0.053543491782919,1.18686137788887
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces'])",0.393632416787265,0.136034732272069,0.107091172214182,0.272058823529412,1.99992177722153,0.053543491782919,1.18686137788887
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.370477568740955,0.115774240231548,0.107091172214182,0.2890625,2.49677734375,0.064199413170367,1.24374612363035
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.370477568740955,0.124457308248915,0.107091172214182,0.2890625,2.3225835755814,0.060982531242081,1.23153257740812
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.363241678726483,0.124457308248915,0.107091172214182,0.294820717131474,2.36885018067266,0.061883090636067,1.24158878886736
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])",0.321273516642547,0.136034732272069,0.107091172214182,0.333333333333333,2.45035460992908,0.063386815391607,1.2959479015919
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups'])",0.312590448625181,0.144717800289436,0.107091172214182,0.342592592592593,2.36731481481481,0.061853770097658,1.30099264181325
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups'])",0.312590448625181,0.143270622286541,0.107091172214182,0.342592592592593,2.39122708567153,0.062306144118824,1.30319398300075
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])",0.312590448625181,0.154848046309696,0.107091172214182,0.342592592592593,2.21244375216338,0.058687151949502,1.28558325350074
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces'])",0.312590448625181,0.14616497829233,0.107091172214182,0.342592592592593,2.34387605427209,0.061401396076493,1.29879130062575
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])",0.305354558610709,0.154848046309696,0.107091172214182,0.350710900473934,2.26487132922886,0.059807615381555,1.30165738853032
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces'])",0.293777134587554,0.14616497829233,0.107091172214182,0.364532019704433,2.49397649124518,0.06415124371441,1.34363185586556
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkSecurityGroups'])",0.285094066570188,0.151953690303907,0.107091172214182,0.375634517766497,2.47203287406333,0.063770076715095,1.35825303260269
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkSecurityGroups']),0.285094066570188,0.172214182344428,0.107091172214182,0.375634517766497,2.1812054771147,0.057993930648549,1.32580330144835
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkSecurityGroups']),0.282199710564399,0.172214182344428,0.107091172214182,0.379487179487179,2.20357681534152,0.0584923798015,1.33403499539534
frozenset([u'Microsoft.Network/networkSecurityGroups']),"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.172214182344428,0.282199710564399,0.107091172214182,0.621848739495798,2.20357681534152,0.0584923798015,1.89818298761859
frozenset([u'Microsoft.Network/networkSecurityGroups']),"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.172214182344428,0.285094066570188,0.107091172214182,0.621848739495798,2.1812054771147,0.057993930648549,1.89052902395884
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.154848046309696,0.305354558610709,0.107091172214182,0.691588785046729,2.26487132922886,0.059807615381555,2.25233521905013
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.154848046309696,0.312590448625181,0.107091172214182,0.691588785046729,2.21244375216338,0.058687151949502,2.22887339385169
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkSecurityGroups'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.151953690303907,0.285094066570188,0.107091172214182,0.704761904761905,2.47203287406333,0.063770076715095,2.42145558097194
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.14616497829233,0.293777134587554,0.107091172214182,0.732673267326733,2.49397649124518,0.06415124371441,2.641796644691
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.14616497829233,0.312590448625181,0.107091172214182,0.732673267326733,2.34387605427209,0.061401396076493,2.5714209144021
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups'])","frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.144717800289436,0.312590448625181,0.107091172214182,0.74,2.36731481481482,0.061853770097658,2.64388288990315
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.143270622286541,0.312590448625181,0.107091172214182,0.747474747474748,2.39122708567153,0.062306144118824,2.72214182344428
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.136034732272069,0.393632416787265,0.107091172214182,0.787234042553192,1.99992177722153,0.053543491782919,2.84992764109986
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.136034732272069,0.321273516642547,0.107091172214182,0.787234042553192,2.45035460992908,0.063386815391607,3.19001447178003
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces'])",frozenset([u'Microsoft.Storage/storageAccounts']),0.136034732272069,0.393632416787265,0.107091172214182,0.787234042553192,1.99992177722153,0.053543491782919,2.84992764109986
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])",0.124457308248915,0.363241678726483,0.107091172214182,0.86046511627907,2.36885018067266,0.061883090636067,4.56343463579354
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces'])",0.124457308248915,0.370477568740955,0.107091172214182,0.86046511627907,2.3225835755814,0.060982531242081,4.51157742402316
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/virtualNetworks'])",0.115774240231548,0.370477568740955,0.107091172214182,0.925,2.49677734375,0.064199413170367,8.39363241678727
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/virtualNetworks']),0.114327062228654,0.481910274963821,0.107091172214182,0.936708860759494,1.94374120956399,0.051995786219766,8.18581765557163
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])",0.114327062228654,0.402315484804631,0.107091172214182,0.936708860759494,2.32829432656407,0.061095624747372,9.44341534008683
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])",0.114327062228654,0.434153400868307,0.107091172214182,0.936708860759494,2.15755274261603,0.05745568933633,8.94037626628075
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/virtualNetworks']),0.114327062228654,0.481910274963821,0.107091172214182,0.936708860759494,1.94374120956399,0.051995786219766,8.18581765557163
"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkInterfaces']),0.114327062228654,0.434153400868307,0.107091172214182,0.936708860759494,2.15755274261603,0.05745568933633,8.94037626628075
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/networkInterfaces']),0.108538350217077,0.434153400868307,0.107091172214182,0.986666666666667,2.27262222222222,0.059968878342803,42.4384949348774
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",frozenset([u'Microsoft.Network/publicIPAddresses']),0.107091172214182,0.479015918958032,0.107091172214182,1,2.08761329305136,0.055792795943713,inf
frozenset([u'Microsoft.Network/publicIPAddresses']),frozenset([u'Microsoft.Network/loadBalancers']),0.479015918958032,0.108538350217077,0.105643994211288,0.220543806646526,2.03194360523666,0.053652396639866,1.14369692278352
frozenset([u'Microsoft.Network/loadBalancers']),frozenset([u'Microsoft.Network/publicIPAddresses']),0.108538350217077,0.479015918958032,0.105643994211288,0.973333333333333,2.03194360523666,0.053652396639866,19.5369030390738
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.109985528219971,0.102749638205499,0.213213213213213,1.93855697803066,0.049746482058972,1.13120159962882
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.109985528219971,0.102749638205499,0.213213213213213,1.93855697803066,0.049746482058972,1.13120159962882
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.109985528219971,0.102749638205499,0.213213213213213,1.93855697803066,0.049746482058972,1.13120159962882
frozenset([u'Microsoft.Network/virtualNetworks']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Compute/virtualMachines', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.481910274963821,0.109985528219971,0.102749638205499,0.213213213213213,1.93855697803066,0.049746482058972,1.13120159962882
frozenset([u'Microsoft.Network/publicIPAddresses']),"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.479015918958032,0.102749638205499,0.102749638205499,0.214501510574018,2.08761329305136,0.053530925837887,1.142268729823
frozenset([u'Microsoft.Network/publicIPAddresses']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.479015918958032,0.102749638205499,0.102749638205499,0.214501510574018,2.08761329305136,0.053530925837887,1.142268729823
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.109985528219971,0.102749638205499,0.236666666666667,2.15179824561404,0.054999047082502,1.16595782329261
frozenset([u'Microsoft.Network/networkInterfaces']),"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.102749638205499,0.102749638205499,0.236666666666667,2.30333333333333,0.058140533340594,1.1754371551893
frozenset([u'Microsoft.Network/networkInterfaces']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.102749638205499,0.102749638205499,0.236666666666667,2.30333333333333,0.058140533340594,1.1754371551893
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.434153400868307,0.109985528219971,0.102749638205499,0.236666666666667,2.15179824561404,0.054999047082502,1.16595782329261
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.114327062228654,0.102749638205499,0.253571428571429,2.21794755877034,0.056423187519503,1.18654747644008
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.108538350217077,0.102749638205499,0.253571428571429,2.3362380952381,0.058768830592212,1.19430268870439
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.107091172214182,0.102749638205499,0.253571428571429,2.36780888030888,0.059355241360389,1.19624149177047
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.114327062228654,0.102749638205499,0.253571428571429,2.21794755877034,0.056423187519503,1.18654747644008
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.107091172214182,0.102749638205499,0.253571428571429,2.36780888030888,0.059355241360389,1.19624149177047
frozenset([u'Microsoft.Compute/virtualMachines']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Storage/storageAccounts'])",0.40520984081042,0.108538350217077,0.102749638205499,0.253571428571429,2.3362380952381,0.058768830592212,1.19430268870439
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.402315484804631,0.102749638205499,0.102749638205499,0.255395683453237,2.48561151079137,0.061411867697353,1.2050029013472
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.131693198263386,0.102749638205499,0.261029411764706,1.98210245636716,0.050910926298638,1.17502213966348
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.131693198263386,0.102749638205499,0.261029411764706,1.98210245636716,0.050910926298638,1.17502213966348
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.131693198263386,0.102749638205499,0.261029411764706,1.98210245636716,0.050910926298638,1.17502213966348
frozenset([u'Microsoft.Storage/storageAccounts']),"frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])",0.393632416787265,0.131693198263386,0.102749638205499,0.261029411764706,1.98210245636716,0.050910926298638,1.17502213966348
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/networkInterfaces', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.392185238784371,0.114327062228654,0.102749638205499,0.261992619926199,2.29160633378486,0.057912252005839,1.20008683068017
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.392185238784371,0.107091172214182,0.102749638205499,0.261992619926199,2.44644459958113,0.060750061258982,1.20989146164978
"frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Network/virtualNetworks', u'Microsoft.Storage/storageAccounts'])",0.392185238784371,0.114327062228654,0.102749638205499,0.261992619926199,2.29160633378486,0.057912252005839,1.20008683068017
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/publicIPAddresses', u'Microsoft.Compute/virtualMachines', u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Storage/storageAccounts'])",0.370477568740955,0.109985528219971,0.102749638205499,0.27734375,2.52163856907895,0.062002467113875,1.23158759338209
"frozenset([u'Microsoft.Network/virtualNetworks', u'Microsoft.Network/networkInterfaces'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.370477568740955,0.109985528219971,0.102749638205499,0.27734375,2.52163856907895,0.062002467113875,1.23158759338209
"frozenset([u'Microsoft.Network/networkInterfaces', u'Microsoft.Network/publicIPAddresses', u'Microsoft.Network/virtualNetworks'])","frozenset([u'Microsoft.Network/networkSecurityGroups', u'Microsoft.Compute/virtualMachines', u'Microsoft.Storage/storageAccounts'])",0.363241678726483,0.109985528219971,0.102749638205499,0.282868525896414,2.5718704130845,0.062798310299258,1.24107573564882
